ustat,alph1,alph2,beta,chi,diff
5.028525477344,2.139826953897,2.139826953897,13.6,0,0.0
1.889593741606,2.228934005606,1.897614208651,46.7,0,0.3313197969549999
3.352350318229,2.139826953897,2.139826953897,13.6,0,0.0
2.102053139456,2.344510522581,2.344510522581,60.0,0,0.0
1.633011850296,1.348658227763,1.348658227763,87.1,0,0.0
0.838087579557,2.139826953897,2.139826953897,13.6,0,0.0
1.275715571744,1.394260548934,87.044636488783,47.8,0,85.650375939849
1.755307891948,1.735063023043,34.111702367305,83.2,0,32.376639344262
3.577758708726,2.943029484614,2.505562996678,57.0,0,0.4374664879360002
2.534645412281,2.538867797028,2.191918885013,46.6,0,0.3469489120149998
5.016535669339,2.856576746438,2.856576746438,19.0,0,0.0
5.41699525671,2.276778670827,2.276778670827,60.0,0,0.0
4.723984354014,2.228934005606,1.897614208651,46.7,0,0.3313197969549999
7.085976531022,2.228934005606,1.897614208651,46.7,0,0.3313197969549999
4.500973925119,2.339371332468,1.991635583934,37.6,0,0.347735748534
5.755107842454,1.566148333333,6.236981666667,46.6,0,4.670833333334
2.601308744789,2.668612711829,2.307606074661,46.7,0,0.3610066371680003
1.726532352736,1.030203627823,64.316314738934,46.4,0,63.286111111111
2.573012797897,1.790161995138,1.790161995138,89.0,0,0.0
2.596992413907,2.438502163637,2.076895515437,46.7,0,0.3616066482
1.43014429885,1.799854635452,1.553895547591,45.8,0,0.24595908786100007
2.877553921227,1.566148333333,6.236981666667,46.6,0,4.670833333334
2.177349133728,1.348658227763,1.348658227763,87.1,0,0.0
5.146025595794,1.790161995138,1.790161995138,89.0,0,0.0
7.060797934211,2.226188060316,1.893686786755,46.7,0,0.3325012735609998
6.521256573981,2.576339974044,2.216328942605,46.7,0,0.36001103143899993
2.166798102684,2.276778670827,2.276778670827,60.0,0,0.0
1.003307133868,2.856576746438,2.856576746438,19.0,0,0.0
1.96968565908,1.96025073883,1.692372725682,36.4,0,0.26787801314799986
1.083878643662,2.668612711829,2.307606074661,46.7,0,0.3610066371680003
6.6395,2.01417,2.12818,17.0,0,0.11400999999999994
8.580865793099,1.799854635452,1.553895547591,45.8,0,0.24595908786100007
4.316330881841,1.566148333333,6.236981666667,46.6,0,4.670833333334
3.61133017114,2.276778670827,2.276778670827,60.0,0,0.0
3.234850199779,2.541755877142,2.541755877142,45.0,0,0.0
2.745186440851,1.723729815155,73.78033358874,77.4,0,72.05660377358501
0.159464446468,1.394260548934,87.044636488783,47.8,0,85.650375939849
4.776739509237,3.003492049746,3.003492049746,19.0,0,0.0
1.99414486741,2.471377975102,2.471377975102,54.7,0,0.0
8.408212557825,2.344510522581,2.344510522581,60.0,0,0.0
1.170205261299,1.735063023043,34.111702367305,83.2,0,32.376639344262
0.316530931335,1.855426773953,1.855426773953,84.5,0,0.0
1.709267029209,2.469975536119,2.103701686512,46.7,0,0.36627384960699993
0.221811448095,2.222213842781,95.116808437375,74.8,0,92.894594594594
2.021481629662,3.12526689754,2.660711737397,48.2,0,0.464555160143
0.255143114349,1.394260548934,87.044636488783,47.8,0,85.650375939849
3.149482766783,1.45930048352,1.45930048352,60.0,0,0.0
2.661737377135,2.222213842781,95.116808437375,74.8,0,92.894594594594
2.781635457186,2.313433846085,1.997291604705,55.8,0,0.31614224138000013
8.448498312723,2.035408226685,2.035408226685,13.6,0,0.0
1.068291893256,2.469975536119,2.103701686512,46.7,0,0.36627384960699993
5.363041120687,1.799854635452,1.553895547591,45.8,0,0.24595908786100007
10.057050954688,2.139826953897,2.139826953897,13.6,0,0.0
8.344906371558,2.313433846085,1.997291604705,55.8,0,0.31614224138000013
0.829694713954,3.10240839475,2.678448857177,47.3,0,0.42395953757299987
1.913573357616,1.394260548934,87.044636488783,47.8,0,85.650375939849
0.686296610213,1.723729815155,73.78033358874,77.4,0,72.05660377358501
4.148473569769,3.10240839475,2.678448857177,47.3,0,0.42395953757299987
4.328320689846,2.438502163637,2.076895515437,46.7,0,0.3616066482
7.150721494249,1.799854635452,1.553895547591,45.8,0,0.24595908786100007
1.504960700802,2.856576746438,2.856576746438,19.0,0,0.0
1.774491584757,2.222213842781,95.116808437375,74.8,0,92.894594594594
3.575360747125,1.799854635452,1.553895547591,45.8,0,0.24595908786100007
1.3279,2.01417,2.12818,17.0,0,0.11400999999999994
7.873706916957,1.45930048352,1.45930048352,60.0,0,0.0
1.180996088504,2.228934005606,1.897614208651,46.7,0,0.3313197969549999
4.4264,2.01417,2.12818,17.0,0,0.11400999999999994
6.14357762182,1.499487760174,1.499487760174,89.3,0,0.0
8.995233557756,2.46237060212,11.311378919459,11.6,0,8.849008317339
4.990158091728,1.535035443741,1.535035443741,54.7,0,0.0
3.582554631928,3.003492049746,3.003492049746,19.0,0,0.0
9.001947850239,2.339371332468,1.991635583934,37.6,0,0.347735748534
5.366638063088,2.943029484614,2.505562996678,57.0,0,0.4374664879360002
10.934704900663,1.813854053755,1.572587606386,45.8,0,0.24126644736900005
0.830893694754,2.471377975102,2.471377975102,54.7,0,0.0
1.457960653422,1.813854053755,1.572587606386,45.8,0,0.24126644736900005
0.382714671523,1.394260548934,87.044636488783,47.8,0,85.650375939849
1.882879449123,2.226188060316,1.893686786755,46.7,0,0.3325012735609998
7.289803267108,1.813854053755,1.572587606386,45.8,0,0.24126644736900005
1.450766768619,1.359039870791,58.170610118725,80.9,0,56.811570247934
2.373981985012,1.855426773953,1.855426773953,84.5,0,0.0
1.244542070931,3.10240839475,2.678448857177,47.3,0,0.42395953757299987
1.31228448616,1.45930048352,1.45930048352,60.0,0,0.0
1.401368759638,2.344510522581,2.344510522581,60.0,0,0.0
3.719238443186,3.312698136839,3.312698136839,60.0,0,0.0
0.791327328337,1.855426773953,1.855426773953,84.5,0,0.0
2.834390612409,2.228934005606,1.897614208651,46.7,0,0.3313197969549999
8.695008765308,2.576339974044,2.216328942605,46.7,0,0.36001103143899993
0.902832542785,2.276778670827,2.276778670827,60.0,0,0.0
2.112124578181,2.035408226685,2.035408226685,13.6,0,0.0
10.057050954688,2.139826953897,2.139826953897,13.6,0,0.0
1.800389570048,2.339371332468,1.991635583934,37.6,0,0.347735748534
0.894439677181,2.943029484614,2.505562996678,57.0,0,0.4374664879360002
2.994094855037,1.535035443741,1.535035443741,54.7,0,0.0
4.985362168526,2.471377975102,2.471377975102,54.7,0,0.0
5.571663779976,2.936375859175,0.708486898555,20.0,0,2.22788896062
6.175230714953,1.790161995138,1.790161995138,89.0,0,0.0
1.499205592959,2.46237060212,11.311378919459,11.6,0,8.849008317339
0.597092438655,3.003492049746,3.003492049746,19.0,0,0.0
0.887245792378,2.222213842781,95.116808437375,74.8,0,92.894594594594
3.859519196846,1.790161995138,1.790161995138,89.0,0,0.0
0.956786678808,1.394260548934,87.044636488783,47.8,0,85.650375939849
9.8484282954,1.96025073883,1.692372725682,36.4,0,0.26787801314799986
10.498275889277,1.45930048352,1.45930048352,60.0,0,0.0
0.46808210452,1.735063023043,34.111702367305,83.2,0,32.376639344262
8.045640763751,2.139826953897,2.139826953897,13.6,0,0.0
1.520787247368,2.538867797028,2.191918885013,46.6,0,0.3469489120149998
3.481840244685,1.359039870791,58.170610118725,80.9,0,56.811570247934
0.767947202727,1.499487760174,1.499487760174,89.3,0,0.0
1.31312377272,1.96025073883,1.692372725682,36.4,0,0.26787801314799986
7.165109263855,3.003492049746,3.003492049746,19.0,0,0.0
1.734205829859,2.668612711829,2.307606074661,46.7,0,0.3610066371680003
1.247539522932,1.535035443741,1.535035443741,54.7,0,0.0
3.00909924334,3.509591530055,3.378443989071,46.8,0,0.13114754098399972
2.994094855037,1.535035443741,1.535035443741,54.7,0,0.0
1.43110348349,2.943029484614,2.505562996678,57.0,0,0.4374664879360002
0.532347475427,2.222213842781,95.116808437375,74.8,0,92.894594594594
1.247539522932,1.535035443741,1.535035443741,54.7,0,0.0
2.612818960474,1.348658227763,1.348658227763,87.1,0,0.0
0.842284012359,3.12526689754,2.660711737397,48.2,0,0.464555160143
7.976579469641,2.471377975102,2.471377975102,54.7,0,0.0
6.5656188636,1.96025073883,1.692372725682,36.4,0,0.26787801314799986
8.045640763751,2.139826953897,2.139826953897,13.6,0,0.0
1.31228448616,1.45930048352,1.45930048352,60.0,0,0.0
0.893840186781,1.799854635452,1.553895547591,45.8,0,0.24595908786100007
6.906129410945,1.566148333333,6.236981666667,46.6,0,4.670833333334
6.083148989474,2.538867797028,2.191918885013,46.6,0,0.3469489120149998
3.111355177327,3.10240839475,2.678448857177,47.3,0,0.42395953757299987
1.329429911607,2.471377975102,2.471377975102,54.7,0,0.0
3.431483051063,1.723729815155,73.78033358874,77.4,0,72.05660377358501
0.362691692155,1.359039870791,58.170610118725,80.9,0,56.811570247934
7.891691628965,3.122452026883,3.122452026883,65.9,0,0.0
10.510265697282,2.344510522581,2.344510522581,60.0,1,0.0
15.747413833915,1.45930048352,1.45930048352,60.0,1,0.0
9.21536643273,1.499487760174,1.499487760174,89.3,1,0.0
7.372293146184,1.499487760174,1.499487760174,89.3,1,0.0
12.984962069537,2.438502163637,2.076895515437,46.7,1,0.3616066482
9.21536643273,1.499487760174,1.499487760174,89.3,1,0.0
7.372293146184,1.499487760174,1.499487760174,89.3,1,0.0
10.10740814831,3.12526689754,2.660711737397,48.2,1,0.464555160143
8.085926518648,3.12526689754,2.660711737397,48.2,1,0.464555160143
12.819502719066,2.469975536119,2.103701686512,46.7,1,0.36627384960699993
13.006543723946,2.668612711829,2.307606074661,46.7,1,0.3610066371680003
10.405234979157,2.668612711829,2.307606074661,46.7,1,0.3610066371680003
12.597931067132,1.45930048352,1.45930048352,60.0,1,0.0
10.498275889277,1.45930048352,1.45930048352,60.0,1,0.0
10.83399051342,2.276778670827,2.276778670827,60.0,1,0.0
8.667192410736,2.276778670827,2.276778670827,60.0,1,0.0
14.970474275184,1.535035443741,1.535035443741,54.7,1,0.0
11.976379420147,1.535035443741,1.535035443741,54.7,1,0.0
9.980316183456,1.535035443741,1.535035443741,54.7,1,0.0
12.855472143082,1.787581845789,1.787581845789,70.5,1,0.0
10.284377714465,1.787581845789,1.787581845789,70.5,1,0.0
11.976379420147,1.535035443741,1.535035443741,54.7,1,0.0
9.980316183456,1.535035443741,1.535035443741,54.7,1,0.0
14.171953062043,2.228934005606,1.897614208651,46.7,1,0.3313197969549999
11.337562449635,2.228934005606,1.897614208651,46.7,1,0.3313197969549999
9.447968708029,2.228934005606,1.897614208651,46.7,1,0.3313197969549999
13.502921775358,2.339371332468,1.991635583934,37.6,1,0.347735748534
10.802337420286,2.339371332468,1.991635583934,37.6,1,0.347735748534
10.733276126177,2.943029484614,2.505562996678,57.0,1,0.4374664879360002
10.10740814831,3.12526689754,2.660711737397,48.2,1,0.464555160143
7.719038393692,1.790161995138,1.790161995138,89.0,1,0.0
10.560622890903,2.035408226685,2.035408226685,13.6,1,0.0
5.280311445452,2.035408226685,2.035408226685,13.6,1,0.0
7.524803504009,2.856576746438,2.856576746438,19.0,1,0.0
7.021231567794,3.509591530055,3.378443989071,46.8,1,0.13114754098399972
5.265923675845,3.509591530055,3.378443989071,46.8,1,0.13114754098399972
8.632661763681,1.566148333333,6.236981666667,46.6,1,4.670833333334
8.8527,2.01417,2.12818,17.0,1,0.11400999999999994
